Column1,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenB3,QlenC0,QlenC1,QlenC2,QlenC3,choice,precheck
0,0,0.940683898,64.57301105,65.56702481,65.56702481,0,0,0,0.940683898,63.63232715,0.994013765,0,0,0,0,0,0,0,1,1,0,0
1,1.816238656,14.1025406,17.67976077,33.51055111,31.69431246,0,0,0,12.28630194,3.577220175,15.83079034,0,0,0,0,0,0,0,0,0,2,0
2,2.826977282,26.43554776,37.20657462,52.74606486,49.91908758,0,0,0,23.60857047,10.77102686,15.53949024,0,0,0,0,0,0,0,0,0,2,0
3,7.127153923,33.24542854,36.44190528,40.39641362,33.2692597,0,0,0,26.11827462,3.196476741,3.954508338,0,0,0,0,0,0,0,0,0,0,1
4,7.338511962,8.571889002,20.32067167,37.68222887,30.34371691,0,0,0,1.233377041,11.74878266,17.3615572,0,0,0,0,0,0,0,0,0,1,0
5,8.125707847,34.3123651,70.32028533,74.75641142,66.63070358,0,14.22166313,0,26.18665725,21.7862571,4.436126097,0,0,0,0,0,0,0,1,1,1,0
6,11.89939513,22.40130616,22.46070399,32.39037018,20.49097505,0,0,0,10.50191103,0.059397832,9.929666191,0,0,0,0,0,0,0,0,0,0,1
7,17.38572096,29.7191722,70.33146867,98.58046008,81.19473912,0,34.85383885,0,12.33345124,5.758457627,28.2489914,0,0,0,0,0,0,0,1,1,0,0
8,23.90652121,25.03825051,48.53402823,50.33553532,26.42901411,0,0,0,1.131729306,23.49577771,1.80150709,0,0,0,0,0,0,0,0,0,1,0
9,28.80190886,36.29192027,45.60285748,60.35485224,31.55294338,0,0.590918206,0,7.490011413,8.720019002,14.75199476,0,0,0,0,0,0,0,0,0,1,1
10,28.88175246,29.52124269,35.2887037,37.63865225,8.756899786,0,0,0,0.639490223,5.767461008,2.349948555,0,0,0,0,0,0,0,0,0,3,0
11,29.85264923,33.92322856,36.88283848,39.34257167,9.489922436,0,0,0,4.070579331,2.959609918,2.459733187,0,0,0,0,0,0,0,0,0,1,1
12,31.07296222,34.8855214,44.42272263,49.93501299,18.86205077,2.172466319,1.556383884,0,1.640092857,7.980817348,5.512290362,0,0,0,0,0,0,0,0,0,0,1
13,33.8822958,45.70100216,57.10062772,78.74192004,44.85962424,0,0,0,11.81870636,11.39962556,21.64129231,0,1,0,0,0,0,0,0,0,2,0
14,43.39883993,61.65964401,75.14637939,89.40183067,46.00299074,0,0,0,18.26080408,13.48673538,14.25545129,0,0,0,0,0,0,1,0,0,0,1
15,45.00488958,45.94428987,97.27695308,111.6750491,66.67015956,0,0,0,0.939400292,51.33266321,14.39809606,0,1,1,0,0,1,0,0,0,3,0
16,46.289416,84.84753601,84.84753601,123.8704353,77.58101925,0,0,13.73292407,38.55812001,0,25.28997518,0,1,1,0,0,0,0,0,0,0,0
17,47.51882447,58.70350564,63.82926467,93.07003076,45.55120629,0,0,14.91265537,11.18468117,5.125759029,14.32811073,0,1,1,0,0,0,0,0,0,2,0
18,49.51156785,50.10666969,57.24696569,65.19742063,15.68585277,0,0,0,0.595101842,7.140295997,7.950454936,0,0,0,0,0,0,0,0,0,0,1
19,56.2390695,62.03407999,97.37597621,97.96339205,41.72432255,0,8.286205332,0,5.795010495,27.05569089,0.587415836,0,1,0,0,0,1,0,0,0,1,0
20,56.93254625,75.50957765,75.50957765,110.8412344,53.90868819,0,0,13.89225303,18.5770314,0,21.43940376,0,0,0,0,0,0,1,0,0,0,1
21,61.48756065,66.44506478,68.79936223,86.10859778,24.62103714,0,0,0,4.957504131,2.354297454,17.30923555,0,0,0,0,0,0,0,0,0,1,1
22,63.17396172,69.34030859,88.06506998,94.06211581,30.88815409,0,0,5.004960784,6.166346873,18.72476139,0.992085047,0,1,1,0,0,1,0,0,0,2,0
23,66.40290498,71.76857219,73.38653162,92.85756422,26.45465924,0,0,12.72206617,5.365667216,1.617959422,6.748966439,0,0,0,0,0,0,0,0,0,1,1
24,69.41268794,82.49772699,84.25592116,104.921355,35.50866709,0,0,8.601643059,13.08503905,1.758194171,12.06379081,0,0,0,0,0,1,1,0,0,1,1
25,72.08266896,80.56757684,86.29182316,118.2772208,46.19455188,0,0,24.54941128,8.484907877,5.724246317,7.435986411,0,0,0,0,0,1,1,0,0,0,1
26,75.08542976,94.39084067,108.257618,122.9151488,47.82971903,0.424147884,0,11.03368669,18.88126303,13.86677733,3.623844104,0,0,0,0,0,2,0,0,0,0,1
27,82.06283098,86.03194582,115.8846803,135.3555708,53.29273985,0,0,7.985754925,3.969114839,29.85273451,11.48513558,0,0,0,0,0,0,0,0,0,0,0
28,83.64222692,86.38607801,89.06791241,119.2913047,35.64907777,0,0,29.20930843,2.743851094,2.681834398,1.014083846,0,0,0,0,0,2,1,0,0,0,1
29,89.81944224,97.30090445,101.2410624,109.0038737,19.18443151,0,0,3.680292646,7.481462216,3.940157932,4.082518712,0,0,0,0,0,2,0,0,0,1,1
30,91.73778787,140.3264755,144.3958293,145.5425249,53.80473705,0,0.806013872,0,48.58868764,3.263339921,1.146695619,0,0,0,0,0,0,0,0,0,1,1
31,99.023471,99.51106745,123.6133785,134.9854613,35.96199035,0,0,0,0.487596447,24.10231101,11.37208289,0,0,0,0,0,2,0,0,0,1,0
32,104.5803308,109.2239217,110.0314696,132.2650673,27.68473647,0,0,12.88367918,4.643590874,0.807547901,9.34991851,0,0,0,0,0,3,0,0,0,0,1
33,106.4585388,116.3291315,116.3291315,169.8790105,63.42047172,0,0,19.0264393,9.870592748,0,34.52343967,0,0,0,0,0,1,0,0,0,0,0
34,107.4019139,149.0788997,155.3585961,198.1062616,90.70434767,0,0,23.47332122,41.67698583,6.279696366,19.27434425,0,0,0,0,0,0,0,0,0,2,0
35,114.4757605,115.6262092,124.5143261,133.708682,19.23292144,0,0,7.750741184,1.150448726,8.888116873,1.443614661,0,0,0,0,0,0,0,0,0,0,1
36,115.9631642,134.1585612,141.1324894,143.6569676,27.69380332,0,0,0,18.19539694,6.973928193,2.524478186,0,0,0,0,0,0,0,0,0,1,1
37,122.6924641,132.4789887,136.6042783,141.0614159,18.36895181,0,0,0,9.786524647,4.125289589,4.457137578,0,0,0,0,0,0,0,0,0,0,1
38,130.2562216,135.2564411,145.2005008,145.9518133,15.69559173,2.222767155,1.347837151,0,2.777452438,8.596222454,0.751312529,0,0,0,0,0,0,0,0,0,0,1
39,130.6769214,138.660172,157.5577945,158.1333429,27.45642146,3.481639797,6.540328761,0,4.501610798,12.3572938,0.575548308,1,0,0,0,0,0,0,0,0,0,1
40,131.634629,131.8793736,162.6240444,181.6161975,49.98156854,0,0,7.254966069,0.244744615,30.74467082,11.73718704,0,0,0,0,0,0,0,1,1,0,0
41,133.6980499,142.4192407,147.605503,178.8319173,45.13386744,0,0,0,8.721190833,5.186262292,31.22641431,0,0,0,0,0,0,0,0,0,2,0
42,135.1351096,142.1950727,168.2286578,169.7983855,34.66327594,0.121331578,15.36272184,0,6.938631561,10.67086322,1.569727737,0,1,0,0,0,0,0,0,0,0,1
43,135.2932668,141.189902,150.1136669,151.5266402,16.23337342,3.366905171,3.205927297,0,2.529730019,5.717837615,1.412973314,0,1,0,0,0,0,0,0,0,1,1
44,138.1604179,140.8053866,156.5756475,159.0879654,20.9275475,0,0,0,2.644968618,15.77026092,2.512317963,0,0,0,0,0,0,0,1,1,1,0
45,146.4041275,148.8809437,152.7304039,155.1443277,8.740200275,0,1.232723241,0,2.476816226,2.616736939,2.413923869,0,1,0,0,0,0,0,0,0,1,1
46,147.5854254,150.3155945,164.2168505,172.193902,24.6084766,0,2.414809388,0,2.73016911,11.4864466,7.9770515,0,1,0,0,0,0,0,0,0,1,1
47,148.8488703,168.6652746,209.9711309,212.4613843,63.61251402,0,0,0,19.81640433,41.30585626,2.490253432,0,0,0,0,0,0,0,3,3,0,0
48,150.3689792,161.8489314,170.376791,175.8494245,25.48044528,0,6.379726365,0,11.4799522,2.148133243,5.472633467,0,1,1,0,0,0,0,0,0,0,1
49,152.2346752,171.5846484,171.5846484,220.4684161,68.23374086,0,0,26.52161312,19.34997323,0,22.36215451,0,0,0,0,0,0,0,1,1,2,0
50,153.3681144,169.1692999,169.1692999,196.854854,43.48673965,0,0,0,15.80118549,0,27.68555416,0,0,0,0,0,1,0,1,1,1,0
51,157.4444009,177.377318,191.8700457,193.3064363,35.86203544,0,0,0,19.93291707,14.49272771,1.436390656,0,1,0,0,0,0,0,0,0,0,1
52,159.5501488,171.31724,185.1125427,198.5770924,39.02694363,0,0,11.74231133,11.7670912,13.79530275,1.722238355,0,0,0,0,0,0,0,1,1,1,0
53,162.2834052,178.5051315,192.6904935,224.6858031,62.40239795,6.381869448,0,27.77792259,9.839856936,14.18536194,4.217387033,0,0,0,0,0,0,1,1,1,2,0
54,172.1720345,198.30761,203.0070478,211.1408121,38.96877752,0,0,0,26.13557545,4.699437865,8.133764208,0,0,0,0,0,0,0,0,0,1,1
55,176.607585,212.3572597,216.8733606,238.1086354,61.50105043,0,0,0,35.74967465,4.516100973,21.23527481,0,0,0,0,0,0,0,0,0,0,1
56,178.1394551,178.4283016,187.3806762,191.2599531,13.12049805,0,0,0,0.288846547,8.9523746,3.879276905,0,0,0,0,0,0,0,0,0,1,1
57,179.5995018,210.8434391,238.298565,255.2210816,75.62157979,0,0,11.36222836,31.24393736,27.45512592,5.560288152,0,0,0,0,0,0,0,0,0,2,0
58,182.2906536,188.7518774,193.4741774,195.9911811,13.70052746,0,0,0,6.461223774,4.722300011,2.517003676,0,0,0,0,0,0,0,0,0,1,1
59,187.2754308,221.4520668,223.7679937,237.633885,50.35845421,0,0,0.501562059,34.17663604,2.315926849,13.36432926,0,0,0,0,0,0,0,2,2,3,0
60,190.7295506,192.2722882,252.7515638,254.3785914,63.64904072,0,0,0,1.542737572,60.47927554,1.627027605,0,0,0,0,0,0,0,2,2,1,0
61,193.501184,198.6436742,204.7048375,227.891631,34.39044698,0,0,19.9809656,5.142490217,6.061163302,3.205827865,0,0,0,0,0,0,0,1,1,2,0
62,196.4027083,197.8695086,208.0374444,208.3981643,11.99545604,0,0,0,1.466800359,10.16793581,0.360719869,0,0,0,0,0,0,0,0,0,0,1
63,196.5913211,198.9934978,215.0268342,224.2695558,27.67823462,0,0,0,2.402176626,16.0333364,9.242721593,0,0,0,0,0,0,0,3,3,3,0
64,200.4269045,208.3556313,208.3556313,249.6607934,49.23388894,0,0,19.5359997,7.928726799,0,21.76916244,0,0,0,0,0,0,0,2,2,2,0
65,201.4991662,201.6586965,228.4923358,230.9022921,29.40312592,0,8.312434403,0,0.159530237,18.52120492,2.409956363,0,0,0,0,0,0,0,0,0,0,0
66,201.9958634,302.6236749,341.8533994,350.992147,148.9962836,0,28.34644624,0,100.6278116,10.88327821,9.138747616,0,1,0,0,0,0,0,0,0,2,0
67,203.8631349,223.8496871,224.2045538,240.0681006,36.2049657,0,0,3.511572145,19.98655219,0.35486666,12.35197471,0,0,0,0,0,0,0,0,0,1,1
68,204.8400373,225.5256532,225.5256532,249.3336519,44.49361455,3.515593909,0,12.10823182,17.17002194,0,11.69976689,0,1,0,0,0,0,0,1,1,3,0
69,210.8777164,215.7002938,221.7578115,227.7161259,16.8384095,0,0,0,4.822577372,6.057517741,5.958314383,0,0,0,0,0,0,0,0,0,1,1
70,212.0607449,222.2868673,225.2779674,248.1047376,36.04399269,0.296514754,0,12.83066808,9.929607639,2.991100057,9.996102159,0,0,0,0,0,0,1,0,0,0,1
71,218.0723318,229.8672229,253.9552613,256.8599958,38.78766402,0,0,0,11.7948911,24.08803843,2.90473449,0,0,0,0,0,0,0,2,2,0,0
72,221.9411243,244.1232727,255.5422416,269.7302971,47.78917276,0,9.831988607,1.317754247,22.1821484,1.586980244,12.87030126,0,0,0,0,0,0,0,1,1,0,0
73,223.0055489,234.2644197,253.7345224,254.6047731,31.59922418,0,0,0,11.25887082,19.47010265,0.870250708,0,0,0,0,0,0,0,0,0,0,1
74,224.0631598,251.5981214,255.3515544,257.3226094,33.25944954,0,2.136400953,0,27.53496157,1.617032012,1.971055009,0,0,0,0,0,0,0,0,0,0,1
75,225.7496384,235.3762973,278.9649748,281.0173454,55.26770703,0,0,0,9.626658936,43.58867744,2.05237065,0,0,0,0,0,0,0,0,0,3,0
76,228.8788511,239.1788906,246.9026138,262.0143637,33.13551258,0.988371827,0,8.318467786,9.311667748,7.723723121,6.793282101,0,0,0,0,0,0,0,1,1,2,0
77,230.4798683,250.8645445,299.4924178,302.9124552,72.43258688,4.89642899,0,0,15.48824715,48.62787337,3.420037376,0,0,0,0,0,0,0,0,0,2,0
78,234.0804961,259.2467866,259.2467866,298.2694131,64.18891701,5.098394528,0,10.48351048,20.06789595,0,28.53911605,1,0,0,0,0,0,0,1,1,0,0
79,235.4594408,247.918847,247.918847,295.9212749,60.46183405,8.663831895,0,14.09551669,3.795574242,0,33.90691122,1,1,0,0,0,0,0,2,2,2,0
80,239.0922624,247.7419246,251.8218964,258.5042041,19.41194164,0,0,0,8.649662174,4.079971774,6.682307695,0,0,0,0,0,0,0,0,0,1,1
81,243.4054882,269.1627005,337.1613976,340.8852367,97.47974842,4.513358715,34.80180908,0,21.24385354,33.19688804,3.723839051,1,1,0,0,0,0,1,0,0,0,0
82,244.0919291,283.8072161,329.0518386,335.9370427,91.84511359,6.772615378,0,0,32.9426716,45.24462259,6.885204015,2,1,0,0,0,0,0,0,0,3,0
83,248.2844984,264.7017931,303.9645096,307.3794216,59.09492319,10.96228814,0,0,5.455006519,39.26271647,3.414912064,1,0,0,0,0,0,0,0,0,0,0
84,248.4738732,268.1511961,294.0418992,297.5604353,49.08656215,16.22791994,0,0,3.449402963,25.89070311,3.518536142,2,0,0,0,0,0,0,0,0,1,0
85,249.9519066,269.7763735,294.0418992,341.7702754,91.81836881,18.19928947,24.26552568,3.518536142,1.625177435,0,44.20984009,3,0,0,0,0,0,0,0,0,1,0
86,250.6185206,256.9862499,258.8602503,261.8846871,11.26616643,0,0,0,6.367729233,1.874000406,3.024436788,0,0,0,0,0,0,0,0,0,0,1
87,252.0115841,252.9005007,260.4168816,272.083536,20.07195189,0,0,0,0.888916648,7.516380818,11.66665443,0,1,0,0,0,0,0,0,0,1,1
88,256.9401741,275.8152854,300.0150037,314.1449761,57.20480201,12.22252641,23.67713246,2.897451529,6.652584867,0.522585847,11.23252091,3,1,0,0,0,0,0,0,0,2,0
89,261.1095217,291.2981369,302.1918216,302.297473,41.18795129,0,0,0,30.18861519,10.89368469,0.105651408,0,0,0,0,0,0,0,0,0,1,1
90,267.4159793,290.5500414,337.1613976,364.5780521,97.16207282,2.360394193,46.61135621,3.723839051,20.7736679,0,23.69281547,2,1,1,0,0,0,1,0,0,0,0
91,268.8483525,276.1693793,291.8231307,303.6398447,34.7914922,0,0,0,7.321026737,15.6537514,11.81671407,0,0,0,0,0,0,0,0,0,0,1
92,274.3684699,276.6702075,287.8381639,288.8270025,14.45853259,0,0,0,2.301737664,11.16795636,0.988838571,0,0,0,0,0,0,0,0,0,1,1
93,274.6678288,299.1491543,308.4285677,312.0084608,37.34063202,1.50155043,0,0,22.97977508,9.279413403,3.579893099,0,0,0,0,0,0,0,0,0,0,1
94,275.2400402,305.3926584,309.6490632,313.1678063,37.92776612,1.430167373,0,0,28.72245087,4.256404797,3.518743079,1,0,0,0,0,0,0,0,0,1,1
95,278.1558973,314.9990878,370.7056921,380.6287555,102.4728581,0,36.80254882,4.843240417,36.84319041,18.90405549,5.079822987,0,1,1,1,1,0,3,1,1,0,0
96,284.1157734,287.0827522,354.9586925,362.8701538,78.75438042,0,41.96908641,0,2.966978893,25.90685388,7.911461241,0,1,1,1,1,1,0,0,0,3,0
97,288.5767475,296.3567098,337.0673468,349.2106334,60.63388587,0,0,4.702928641,7.779962296,40.71063696,7.440357977,0,1,1,1,1,0,0,0,0,1,0
98,293.9468362,296.651851,353.5265622,367.0979161,73.15107988,0,40.41549578,0,2.705014764,16.45921544,13.5713539,0,2,1,1,1,1,0,0,0,1,0
99,297.2960145,300.3552098,330.9701212,331.5522511,34.25623661,0,0,0,3.059195385,30.61491132,0.582129911,0,2,1,1,1,0,0,0,0,2,0
100,297.7112998,300.1552848,327.6230624,328.2524057,30.54110592,0,8.273282977,0,2.443984991,19.19449467,0.629343285,0,0,0,0,0,0,0,0,0,0,1
101,302.1816077,308.0014448,355.6542183,371.4951137,69.31350595,0,45.52511742,11.44369785,5.81983708,2.127656052,4.397197552,0,2,1,0,0,1,0,0,0,1,0
102,303.7801635,305.231472,351.8016366,375.5489325,71.76876895,0,31.92992564,12.77641556,1.451308446,14.64023896,10.97088034,0,2,1,1,1,0,0,0,0,0,0
103,304.6213802,310.5448635,355.7730431,359.1427122,54.52133202,0,31.30853585,0,5.923483336,13.91964375,3.36966908,0,1,1,1,1,1,1,0,0,2,0
104,304.6769543,308.060656,321.980676,323.621364,18.94440967,0,1.588407214,0,3.383701671,12.33161276,1.640688033,0,1,0,0,0,0,0,0,0,1,1
105,304.8760706,310.7168097,329.3353963,329.7118718,24.83580117,0,11.26386625,0,5.840739109,7.354720369,0.376475449,0,1,0,0,0,0,0,0,0,1,1
106,306.3038902,310.7138351,336.9593254,342.0683742,35.76448394,0,16.90922728,0,4.409944908,9.336262994,5.109048755,0,1,0,0,0,0,0,0,0,0,1
107,310.7513766,337.118826,350.5319392,384.9389475,74.18757097,0,13.41311318,10.47426907,26.36744946,0,23.93273926,0,1,1,0,0,0,0,0,0,0,1
108,311.1269059,315.5080005,358.3092638,384.3821107,73.25520485,0,40.14621774,13.18584985,4.38109467,2.65504555,12.88699703,0,2,2,2,2,1,1,1,1,1,0
109,312.8364589,330.6119107,345.776335,346.3028663,33.4664074,0,6.347414696,0,17.77545185,8.817009576,0.52653128,0,1,1,0,0,0,0,0,0,0,1
110,313.8402299,314.2998061,354.9586925,386.0736949,72.23346506,0,40.65888643,7.911461241,0.45957625,0,23.20354114,0,2,2,2,2,1,0,0,0,3,0
111,319.1606747,326.7192352,337.4247907,338.6166532,19.45597842,0,2.616161121,0,7.558560472,8.089394335,1.191862493,0,1,1,0,0,0,0,0,0,1,1
112,319.4450038,333.7399395,354.9554763,361.7689292,42.32392542,7.274231385,3.684851154,0,7.020704301,17.53068561,6.813452966,0,1,1,0,0,1,0,0,0,1,1
113,325.5711805,338.4055384,392.1748296,399.2619585,73.69077797,0,32.3001537,0,12.83435787,21.46913749,7.08712891,0,3,3,2,2,0,2,0,0,0,0
114,329.8566015,344.5068711,361.8217431,372.8196675,42.96306594,0.755309195,12.85690436,1.886841094,13.89496038,4.457967606,9.111083306,0,1,0,0,0,1,0,0,0,1,1
115,331.3826424,341.5780706,374.1371817,389.6566977,58.27405533,0,13.38062198,11.93651322,10.19542818,19.17848917,3.583002786,0,3,3,1,1,1,2,1,1,3,0
116,331.4255894,335.6964078,355.7730431,377.9300022,46.5044128,0,20.07663528,3.36966908,4.270818475,0,18.78728996,0,3,3,1,1,1,1,0,0,2,0
117,331.4527847,336.2912317,350.5319392,361.0062083,29.5534236,2.287154836,9.485103257,0,2.551292207,4.755604226,10.47426907,0,1,1,0,0,0,0,0,0,0,1
118,331.6336057,340.6652037,357.3637754,363.7085841,32.07497845,4.65762602,14.29027258,4.405153796,4.373971976,2.40829917,1.939654904,1,2,1,0,0,1,0,0,0,1,1
119,337.5262355,366.5687717,369.1285619,387.313345,49.78710954,0,0,3.691105533,29.04253624,2.559790205,14.49367757,0,2,0,0,0,2,0,0,0,1,1
120,341.1847403,352.8061565,370.179421,381.1943987,40.00965839,0,2.966886641,7.75058119,11.62141621,14.40637785,3.264396491,0,2,2,2,2,0,3,0,0,2,0
121,342.4146642,352.45262,411.3729296,412.6089278,70.19426353,0,39.72220952,0,10.0379558,19.19810004,1.235998181,0,2,2,1,1,0,2,2,2,0,0
122,344.4674835,347.7820222,359.9981733,410.3028892,65.83540573,0,2.749916984,24.94077426,3.314538735,9.466234072,25.36394168,0,2,1,0,0,1,1,0,0,0,1
123,347.999757,357.3083903,395.2369802,398.3343246,50.33456761,0,16.82879139,0,9.308633309,21.09979852,3.097344391,0,2,2,1,1,0,2,0,0,3,0
124,348.842624,366.3518682,366.5853495,423.4134942,74.57087024,0,0,43.71753974,17.50924421,0.233481266,13.11060501,0,2,2,0,0,1,0,0,0,0,1
125,350.6202365,354.3689153,358.3092638,396.8565829,46.23634642,0,3.94034851,26.07284688,3.748678791,0,12.47447224,0,2,2,1,1,1,2,1,1,1,0
126,353.2961825,367.0562694,385.8695028,437.3607034,84.06452084,0,10.11899547,39.6828788,13.7600869,8.694237914,11.80832176,0,0,2,0,0,2,1,0,0,0,1
127,354.3696468,368.099413,391.4521406,438.518969,84.14932224,0,0,25.22768681,13.72976627,23.35272756,21.8391416,0,2,2,2,2,0,1,0,0,1,0
128,356.7131378,356.7791672,376.1742538,387.3971103,30.68397246,0,13.40025381,5.020144839,0.066029353,5.994832841,6.202711623,0,2,1,0,0,0,2,1,1,2,0
129,357.4099308,361.6992572,363.6400037,416.6798274,59.26989663,0,0,33.21657923,4.289326374,1.940746546,19.82324448,0,2,1,1,1,1,3,0,0,1,0
130,358.2463249,371.0445025,379.6294048,415.1537452,56.90742025,0,5.129751318,7.767705523,12.79817761,3.455150938,27.75663487,0,2,1,1,1,0,2,1,1,2,0
131,360.0689273,366.7365332,377.1752649,425.5523816,65.48345435,6.282940938,0,46.23822933,0.384664945,10.43873175,2.138887387,0,0,0,0,0,2,1,0,0,0,1
132,360.1362637,370.250952,387.3173363,433.6156259,73.47936218,6.432507984,4.589827516,31.55653647,3.682180236,12.47655686,14.74175311,1,0,0,0,0,3,0,0,0,1,1
133,364.7779482,368.7677536,374.8407795,418.8738728,54.09592457,1.958584916,0.360808303,12.47256555,2.031220468,5.712217547,31.56052778,2,0,0,0,0,2,0,0,0,1,1
134,365.0018082,385.3399331,394.8822043,443.3075239,78.30571568,2.054461264,6.769737811,45.68238844,18.28366366,2.772533375,2.742931136,3,1,0,0,0,3,2,0,0,1,1
135,367.9287681,370.7474797,398.1855628,452.5264872,84.59771911,0,20.70466091,40.3334062,2.818711559,6.733422215,14.00751823,0,2,0,1,1,0,1,0,0,1,0
136,370.0308071,372.5183946,395.4921929,438.5419857,68.51117866,0,13.35110822,41.8685105,2.487587549,9.622690056,1.181282336,0,1,0,0,0,3,3,0,0,0,1
137,370.7586941,387.414239,411.3553845,446.2147022,75.45600815,0,23.94114551,10.50773753,16.65554493,0,24.35158017,0,1,1,0,0,0,2,1,1,2,0
138,374.5010749,374.5224806,410.2068947,418.5471439,44.04606898,0,20.71449963,0,0.02140571,14.96991449,8.340249145,0,1,1,1,1,0,2,0,0,3,0
139,374.8587641,394.3733334,416.3184664,453.3869396,78.52817552,0,9.214431365,28.56215449,19.51456926,12.7307017,8.506318712,0,2,0,0,0,5,4,0,0,1,1
140,376.3881129,383.8065157,392.1096709,440.5645927,64.1764798,0,3.510820648,41.50595501,7.418402765,4.792334569,6.948966806,0,2,0,0,0,3,1,0,0,1,1
141,376.9633581,380.3448007,411.3553845,421.863122,44.89976393,0,0,3.798360647,3.381442636,31.01058376,6.709376886,0,1,1,0,0,0,2,0,0,2,0
142,382.693839,384.5341288,406.5140708,439.3812204,56.68738132,1.11267665,10.9580641,32.02791493,0.727613083,11.02187791,0.839234649,0,1,1,0,0,4,4,0,0,0,1
143,383.5620938,396.4007116,434.8590476,436.7173698,53.155276,0,13.80618312,0,12.83861784,24.65215294,1.858322107,0,1,1,0,0,1,2,0,0,3,0
144,384.1841929,408.4735659,445.2493919,482.5019781,98.31778525,0,9.353277243,32.51074627,24.28937305,27.42254877,4.741839917,0,1,1,0,0,0,1,1,1,1,0
145,384.317831,393.1654299,417.8268432,477.7601382,93.44230725,0,5.02013288,34.69964408,8.847598984,19.64128034,25.23365096,0,1,1,0,0,0,1,1,1,1,0
146,385.2689409,392.2183271,427.4032992,435.8700137,50.60107281,2.145298095,19.15460247,0,4.804088131,16.03036961,8.4667145,0,1,1,1,1,0,2,0,0,0,0
147,385.8940196,386.447256,415.7352054,439.7727718,53.87875218,0,20.06681478,23.64601499,0.553236371,9.221134587,0.391551449,0,1,2,0,0,4,4,0,0,0,1
148,387.7419788,398.8704157,418.3317232,445.196017,57.45403823,0,16.86478965,21.44104863,11.12843695,2.596517816,5.423245187,0,2,1,0,0,5,5,0,0,0,1
149,389.9304087,391.7709531,403.5877647,444.8806209,54.9502122,0,3.111251137,39.71975912,1.840544417,8.705560458,1.573097075,0,2,1,0,0,4,3,0,0,1,1
150,393.1350917,394.292174,432.8937273,442.6496213,49.51452962,0,33.11112521,2.976286427,1.157082269,5.490428073,6.779607644,0,1,0,1,1,0,2,0,0,0,0
151,415.1301555,422.3060633,474.022528,490.2445869,75.1144314,0,22.9433286,8.479450117,7.175907842,28.77313607,7.742608768,0,1,1,0,0,0,1,1,1,1,0
152,420.400152,448.0881971,449.9512406,486.0072281,65.60707607,0,0,14.3524655,27.68804508,1.863043493,21.70352199,0,0,0,0,0,0,1,0,0,1,1
153,420.4267655,433.1038055,487.7274326,490.0845071,69.6577416,0,15.39791974,0,12.67703996,39.2257074,2.357074498,0,1,0,0,0,0,0,0,0,0,0
154,420.9337393,421.8072414,442.9440579,449.4742889,28.54054955,0,0,3.270644308,0.873502116,21.13681648,3.25958665,0,1,0,0,0,0,1,0,0,2,0
155,428.1876794,437.2128845,437.2128845,459.0825973,30.89491788,0,0,0,9.025205077,0,21.86971281,0,0,1,0,0,0,2,0,0,3,0
156,430.6984089,432.0052842,448.5017252,449.1991569,18.50074803,0,0.888443124,0,1.306875234,15.60799795,0.697431714,0,0,1,0,0,0,2,0,0,0,0
157,432.3187261,439.8865926,463.0636399,471.235112,38.91638584,0,0,0,7.56786653,23.17704725,8.171472062,0,1,1,0,0,0,1,0,0,3,0
158,432.9574593,449.8652593,455.1636346,458.5352518,25.57779248,0,0,0,16.90780004,5.298375244,3.371617203,0,0,0,0,0,0,1,0,0,0,1
159,433.3901157,435.4264942,448.8612817,449.6441853,16.25406962,0,0,0,2.036378463,13.43478756,0.782903589,0,0,0,0,0,0,1,0,0,0,1
160,437.0254627,441.5648092,445.2996209,464.3037061,27.27824343,0,0,8.087318736,4.539346543,3.734811675,10.91676647,0,0,0,0,0,0,0,0,0,1,1
161,441.671991,444.2173033,459.7328154,474.5903526,32.9183616,0,0,0,2.5453123,15.51551209,14.85753721,0,1,1,0,0,0,1,0,0,2,0
162,445.8300554,451.1826387,501.7126431,503.1067013,57.27664592,0,22.83988935,0,5.352583258,27.69011505,1.394058255,0,1,0,0,0,0,0,0,0,1,0
163,446.7362881,448.6638069,508.099956,515.4070264,68.67073829,0,39.06362572,0,1.927518762,20.37252341,7.307070392,0,1,0,0,0,0,0,0,0,0,0
164,448.8067195,453.9865858,472.0895858,482.821552,34.01483251,0,5.746229545,2.500766761,5.179866326,12.35677044,8.231199437,0,1,0,0,0,0,1,0,0,2,0
165,451.8806642,456.5350534,531.2961049,532.3245881,80.44392396,0,45.17758964,0,4.654389239,29.58346182,1.028483262,0,1,1,0,0,0,0,0,0,1,0
166,452.4564189,455.1994585,564.8919301,570.9059222,118.4495033,0,52.90049753,0,2.74303959,56.79197407,6.013992098,0,1,1,0,0,0,0,0,0,0,0
167,454.1217092,454.5390049,466.1586268,490.2487764,36.12706723,0,8.524634974,5.076485134,0.417295705,3.094986928,19.01366449,0,1,1,1,1,0,1,0,0,3,0
168,456.0149089,466.6691065,466.6691065,510.259861,54.24495212,0,0,23.57966992,10.65419761,0,20.01108459,0,2,1,1,1,0,1,0,0,3,0
